"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019-4-9","5.6906","5.6897","5.7338","5.6348","","0.02%"
"2019-4-8","5.6893","5.6261","5.7465","5.6175","","1.14%"
"2019-4-5","5.6252","5.5923","5.6514","5.5583","","0.66%"
"2019-4-4","5.5881","5.6262","5.6666","5.5460","","-0.60%"
"2019-4-3","5.6221","5.6050","5.6751","5.5672","","0.32%"
"2019-4-2","5.6040","5.4865","5.6815","5.4760","","2.16%"
"2019-4-1","5.4853","5.5705","5.7135","5.4175","","-1.00%"
"2019-3-29","5.5405","5.5586","5.6826","5.5470","","-0.10%"
"2019-3-28","5.5460","5.3322","5.6548","5.3317","","4.12%"
"2019-3-27","5.3268","5.3393","5.4712","5.2758","","0.00%"
"2019-3-26","5.3269","5.5506","5.5949","5.3018","","-4.01%"
"2019-3-25","5.5493","5.7631","5.7736","5.5442","","-3.69%"
"2019-3-22","5.7617","5.4654","5.8487","5.4505","","5.50%"
"2019-3-21","5.4612","5.4215","5.4809","5.4191","","0.80%"
"2019-3-20","5.4178","5.4762","5.4860","5.4071","","-1.05%"
"2019-3-19","5.4754","5.4685","5.4912","5.4562","","0.17%"
"2019-3-18","5.4659","5.4466","5.4760","5.4438","","0.37%"
"2019-3-15","5.4457","5.4668","5.4781","5.4427","","-0.36%"
"2019-3-14","5.4653","5.4566","5.4795","5.4544","","0.20%"
"2019-3-13","5.4544","5.4563","5.4815","5.4483","","-0.01%"
"2019-3-12","5.4552","5.4454","5.4679","5.4253","","0.20%"
"2019-3-11","5.4445","5.4320","5.4636","5.4242","","0.34%"
"2019-3-8","5.4260","5.4713","5.4889","5.4217","","-0.81%"
"2019-3-7","5.4702","5.4285","5.4821","5.4199","","0.81%"
"2019-3-6","5.4263","5.3874","5.4482","5.3605","","0.78%"
"2019-3-5","5.3842","5.3740","5.4030","5.3614","","0.21%"
"2019-3-4","5.3727","5.3746","5.4024","5.3630","","-0.01%"
"2019-3-1","5.3732","5.3400","5.4061","5.3305","","0.73%"
"2019-2-28","5.3341","5.3088","5.3430","5.3058","","0.44%"
"2019-2-27","5.3109","5.3061","5.3259","5.2831","","0.17%"
"2019-2-26","5.3020","5.3028","5.3199","5.2878","","0.03%"
"2019-2-25","5.3005","5.3188","5.3330","5.2919","","-0.32%"
"2019-2-22","5.3176","5.3223","5.3433","5.3053","","0.00%"
"2019-2-21","5.3177","5.3303","5.3454","5.3005","","-0.06%"
"2019-2-20","5.3211","5.2830","5.3330","5.2748","","0.77%"
"2019-2-19","5.2803","5.2958","5.3256","5.2790","","-0.40%"
"2019-2-18","5.3013","5.2799","5.3208","5.2706","","0.59%"
"2019-2-15","5.2704","5.2727","5.3118","5.2465","","0.00%"
"2019-2-14","5.2703","5.2840","5.3278","5.2595","","-0.18%"
"2019-2-13","5.2798","5.2522","5.2955","5.2343","","0.62%"
"2019-2-12","5.2471","5.2781","5.2927","5.2454","","-0.51%"
"2019-2-11","5.2742","5.2563","5.2921","5.2364","","0.53%"
"2019-2-8","5.2464","5.2669","5.2843","5.2253","","-0.32%"
"2019-2-7","5.2633","5.2151","5.2969","5.2098","","1.06%"
"2019-2-6","5.2079","5.1985","5.2383","5.1923","","0.30%"
"2019-2-5","5.1925","5.2193","5.2242","5.1777","","-0.43%"
"2019-2-4","5.2151","5.2102","5.2467","5.2028","","0.15%"
"2019-2-1","5.2074","5.1635","5.2369","5.1615","","0.91%"
"2019-1-31","5.1606","5.2246","5.2477","5.1587","","-1.22%"
"2019-1-30","5.2242","5.3130","5.3274","5.2119","","-1.56%"
"2019-1-29","5.3070","5.3255","5.3651","5.2980","","-0.37%"
"2019-1-28","5.3269","5.2677","5.3454","5.2471","","1.12%"
"2019-1-25","5.2678","5.2650","5.2944","5.2511","","0.10%"
"2019-1-24","5.2623","5.2856","5.3013","5.2447","","-0.38%"
"2019-1-23","5.2823","5.3405","5.3571","5.2724","","-1.00%"
"2019-1-22","5.3359","5.3225","5.3695","5.3168","","0.26%"
"2019-1-21","5.3222","5.3260","5.3607","5.3145","","-0.10%"
"2019-1-18","5.3273","5.3458","5.3790","5.3170","","-0.30%"
"2019-1-17","5.3434","5.3330","5.3932","5.3303","","0.21%"
"2019-1-16","5.3320","5.4467","5.4577","5.3251","","-2.02%"
"2019-1-15","5.4417","5.4443","5.4738","5.4220","","0.15%"
"2019-1-14","5.4336","5.4550","5.5457","5.4244","","-0.34%"
"2019-1-11","5.4520","5.4176","5.5123","5.4035","","0.71%"
"2019-1-10","5.4133","5.4776","5.5132","5.3979","","-1.09%"
"2019-1-9","5.4728","5.4843","5.5487","5.4381","","-0.13%"
"2019-1-8","5.4801","5.3847","5.5205","5.3765","","1.85%"
"2019-1-7","5.3805","5.3350","5.4144","5.3187","","0.95%"
"2019-1-4","5.3301","5.4665","5.4879","5.3095","","-2.48%"
"2019-1-3","5.4654","5.4002","5.8340","5.3901","","1.37%"
"2019-1-2","5.3916","5.2933","5.4171","5.2710","","1.88%"
"2019-1-1","5.2923","5.2896","5.2987","5.2628","","0.09%"
"2018-12-31","5.2877","5.2725","5.3246","5.2580","","0.31%"
"2018-12-28","5.2715","5.2850","5.3072","5.2463","","-0.17%"
"2018-12-27","5.2806","5.2780","5.3432","5.2659","","0.18%"
"2018-12-26","5.2711","5.3101","5.3182","5.2689","","-0.38%"
"2018-12-25","5.2910","5.2890","5.3661","5.2760","","0.14%"
"2018-12-24","5.2838","5.3155","5.3305","5.2765","","-0.63%"
"2018-12-21","5.3171","5.2624","5.3246","5.2345","","1.17%"
"2018-12-20","5.2554","5.2864","5.3247","5.2205","","-0.53%"
"2018-12-19","5.2832","5.3443","5.3578","5.2015","","-1.14%"
"2018-12-18","5.3440","5.3697","5.3928","5.3287","","-0.44%"
"2018-12-17","5.3676","5.3639","5.4032","5.3605","","0.10%"
"2018-12-14","5.3625","5.3390","5.4247","5.3345","","0.53%"
"2018-12-13","5.3342","5.3480","5.3919","5.2990","","-0.14%"
"2018-12-12","5.3417","5.3653","5.4040","5.3284","","-0.42%"
"2018-12-11","5.3643","5.3248","5.4102","5.3040","","0.83%"
"2018-12-10","5.3202","5.3049","5.3570","5.2668","","0.35%"
"2018-12-7","5.3019","5.3389","5.3552","5.2525","","-0.60%"
"2018-12-6","5.3340","5.3260","5.4040","5.3172","","0.17%"
"2018-12-5","5.3252","5.3875","5.4576","5.3050","","-0.99%"
"2018-12-4","5.3783","5.2507","5.4619","5.2285","","2.61%"
"2018-12-3","5.2413","5.2128","5.2885","5.1410","","0.57%"
"2018-11-30","5.2118","5.1625","5.2598","5.1390","","1.16%"
"2018-11-29","5.1520","5.2210","5.2336","5.1275","","-1.20%"
"2018-11-28","5.2148","5.2728","5.2828","5.2054","","-1.00%"
"2018-11-27","5.2673","5.2481","5.2997","5.2175","","0.39%"
"2018-11-26","5.2467","5.2877","5.3101","5.2150","","-0.75%"
"2018-11-23","5.2865","5.2960","5.3172","5.2570","","0.01%"
"2018-11-22","5.2860","5.3080","5.3513","5.2695","","-0.34%"
"2018-11-21","5.3041","5.3773","5.4013","5.2775","","-1.35%"
"2018-11-20","5.3766","5.3075","5.4406","5.3041","","1.42%"
"2018-11-19","5.3015","5.3347","5.3714","5.2970","","-0.55%"
"2018-11-16","5.3308","5.3482","5.3997","5.3077","","-0.30%"
"2018-11-15","5.3471","5.4610","5.4803","5.3050","","-1.99%"
"2018-11-14","5.4558","5.4776","5.5108","5.4453","","-0.38%"
"2018-11-13","5.4766","5.4666","5.5350","5.4470","","0.30%"
"2018-11-12","5.4604","5.4606","5.5264","5.4224","","0.01%"
"2018-11-9","5.4596","5.4610","5.5446","5.4348","","0.04%"
"2018-11-8","5.4573","5.3607","5.4790","5.3560","","1.94%"
"2018-11-7","5.3537","5.3566","5.4222","5.3161","","-0.02%"
"2018-11-6","5.3550","5.3134","5.4270","5.2980","","0.80%"
"2018-11-5","5.3124","5.4296","5.4840","5.3016","","-2.14%"
"2018-11-2","5.4286","5.5125","5.5306","5.4036","","-1.43%"
"2018-11-1","5.5075","5.5834","5.6521","5.5030","","-1.29%"
"2018-10-31","5.5793","5.4747","5.6355","5.4628","","2.05%"
"2018-10-30","5.4673","5.5614","5.5675","5.4585","","-1.60%"
"2018-10-29","5.5561","5.5929","5.6017","5.5060","","-0.64%"
"2018-10-26","5.5919","5.6353","5.6618","5.5649","","-0.63%"
"2018-10-25","5.6273","5.7023","5.7402","5.6098","","-1.25%"
"2018-10-24","5.6987","5.7443","5.7792","5.6542","","-0.49%"
"2018-10-23","5.7270","5.6700","5.8742","5.6610","","1.11%"
"2018-10-22","5.6644","5.6486","5.6951","5.6145","","0.41%"
"2018-10-19","5.6415","5.6395","5.7076","5.5845","","0.02%"
"2018-10-18","5.6405","5.5835","5.6909","5.5134","","1.13%"
"2018-10-17","5.5775","5.6815","5.7217","5.5305","","-1.82%"
"2018-10-16","5.6808","5.7859","5.8119","5.6608","","-1.76%"
"2018-10-15","5.7823","5.8756","5.9106","5.7440","","-1.51%"
"2018-10-12","5.8711","5.9258","5.9894","5.8159","","-0.91%"
"2018-10-11","5.9248","6.0758","6.0884","5.8977","","-2.41%"
"2018-10-10","6.0714","6.1011","6.1378","6.0044","","-0.47%"
"2018-10-9","6.1001","6.1104","6.1694","6.0705","","-0.09%"
"2018-10-8","6.1059","6.1343","6.1959","6.0970","","-0.43%"
"2018-10-5","6.1323","6.1610","6.2339","6.0785","","-0.40%"
"2018-10-4","6.1568","6.0430","6.2378","6.0365","","1.85%"
"2018-10-3","6.0448","5.9820","6.1042","5.9630","","1.02%"
"2018-10-2","5.9836","5.9398","6.0787","5.9172","","0.97%"
"2018-10-1","5.9260","6.0580","6.0754","5.8865","","-2.13%"
"2018-9-28","6.0550","6.0093","6.0966","5.9415","","1.03%"
"2018-9-27","5.9930","6.1078","6.1770","5.9420","","-1.63%"
"2018-9-26","6.0920","6.1570","6.2103","6.0465","","-1.12%"
"2018-9-25","6.1608","6.1460","6.2382","6.0490","","0.21%"
"2018-9-24","6.1476","6.2476","6.3407","6.0385","","-2.29%"
"2018-9-21","6.2917","6.2006","6.3227","6.1854","","1.79%"
"2018-9-20","6.1810","6.2499","6.3892","6.1143","","-1.02%"
"2018-9-19","6.2445","6.3849","6.4288","6.2163","","-1.94%"
"2018-9-18","6.3682","6.3140","6.4796","6.2985","","0.87%"
"2018-9-17","6.3134","6.1901","6.3644","6.1450","","2.34%"
"2018-9-14","6.1693","6.0780","6.2013","5.9945","","1.70%"
"2018-9-13","6.0663","6.3420","6.5681","5.9950","","-4.12%"
"2018-9-12","6.3270","6.4270","6.4811","6.3110","","-1.43%"
"2018-9-11","6.4188","6.4642","6.5029","6.4122","","-0.49%"
"2018-9-10","6.4506","6.3950","6.5074","6.3776","","1.07%"
"2018-9-7","6.3820","6.5810","6.6240","6.3573","","-2.75%"
"2018-9-6","6.5627","6.6036","6.6495","6.5295","","-0.25%"
"2018-9-5","6.5789","6.6680","6.7343","6.5631","","-1.37%"
"2018-9-4","6.6701","6.6340","6.7396","6.5787","","0.57%"
"2018-9-3","6.6320","6.5381","6.7847","6.4973","","1.75%"
"2018-8-31","6.5180","6.6550","6.8367","6.3668","","-1.89%"
"2018-8-30","6.6439","6.4640","6.8655","6.4076","","3.03%"
"2018-8-29","6.4485","6.2780","6.5005","6.2310","","3.21%"
"2018-8-28","6.2480","6.1216","6.3208","6.1013","","2.08%"
"2018-8-27","6.1207","6.0068","6.3113","5.9726","","1.93%"
"2018-8-24","6.0048","6.0958","6.1576","5.9934","","-1.35%"
"2018-8-23","6.0870","6.0512","6.1739","5.9980","","0.95%"
"2018-8-22","6.0295","6.0753","6.1284","6.0132","","-0.35%"
"2018-8-21","6.0508","6.0815","6.1706","6.0039","","-0.48%"
"2018-8-20","6.0798","6.0520","6.2073","5.9658","","1.13%"
"2018-8-17","6.0120","5.8280","6.3560","5.7313","","3.23%"
"2018-8-16","5.8240","5.9502","6.0529","5.6793","","-2.37%"
"2018-8-15","5.9655","6.3508","6.5888","5.8506","","-6.11%"
"2018-8-14","6.3534","6.8868","6.9834","6.2926","","-7.37%"
"2018-8-13","6.8590","6.4220","7.2251","6.4201","","6.73%"
"2018-8-10","6.4265","5.5470","6.8075","5.5321","","15.97%"
"2018-8-9","5.5413","5.2806","5.5700","5.2749","","5.05%"
"2018-8-8","5.2750","5.2290","5.3092","5.2180","","0.61%"
"2018-8-7","5.2428","5.3300","5.3711","5.1735","","-1.62%"
"2018-8-6","5.3289","5.0796","5.4288","5.0796","","4.89%"
"2018-8-3","5.0805","5.0692","5.1155","5.0543","","0.33%"
"2018-8-2","5.0640","4.9943","5.0950","4.9598","","1.46%"
"2018-8-1","4.9910","4.9132","5.0166","4.9063","","1.65%"
"2018-7-31","4.9098","4.8831","4.9296","4.8720","","0.61%"
"2018-7-30","4.8800","4.8481","4.9110","4.8416","","0.58%"
"2018-7-27","4.8519","4.8649","4.8836","4.8363","","-0.25%"
"2018-7-26","4.8639","4.7725","4.8870","4.7692","","2.04%"
"2018-7-25","4.7668","4.8862","4.8906","4.7691","","-2.38%"
"2018-7-24","4.8831","4.7415","4.9401","4.7342","","3.05%"
"2018-7-23","4.7385","4.7939","4.8004","4.7332","","-1.11%"
"2018-7-20","4.7917","4.8085","4.8299","4.7653","","-0.20%"
"2018-7-19","4.8012","4.7952","4.8421","4.7846","","0.18%"
"2018-7-18","4.7928","4.8060","4.8487","4.7635","","-0.23%"
"2018-7-17","4.8040","4.8455","4.8611","4.7748","","-0.85%"
"2018-7-16","4.8453","4.8455","4.8695","4.8200","","-0.18%"
"2018-7-13","4.8542","4.8565","4.8792","4.8081","","0.00%"
"2018-7-12","4.8542","4.8755","4.9801","4.7806","","-0.43%"
"2018-7-11","4.8752","4.7055","4.8802","4.6936","","3.71%"
"2018-7-10","4.7009","4.7325","4.7565","4.6410","","-0.67%"
"2018-7-9","4.7328","4.5714","4.7499","4.5085","","3.62%"
"2018-7-6","4.5674","4.5935","4.6193","4.5679","","-0.46%"
"2018-7-5","4.5885","4.6667","4.6885","4.5806","","-1.65%"
"2018-7-4","4.6657","4.6720","4.7257","4.6605","","-0.04%"
"2018-7-3","4.6675","4.6175","4.6881","4.6076","","1.21%"
"2018-7-2","4.6118","4.5895","4.6433","4.5795","","0.56%"
"2018-6-29","4.5862","4.5830","4.6123","4.5475","","0.08%"
"2018-6-28","4.5825","4.6227","4.6533","4.5738","","-0.80%"
"2018-6-27","4.6195","4.6148","4.6586","4.5898","","0.15%"
"2018-6-26","4.6125","4.6822","4.7179","4.6041","","-1.40%"
"2018-6-25","4.6780","4.6608","4.7255","4.5345","","0.04%"
"2018-6-22","4.6763","4.7205","4.7485","4.6600","","-0.92%"
"2018-6-21","4.7198","4.7315","4.7706","4.7157","","-0.25%"
"2018-6-20","4.7317","4.7383","4.7708","4.7242","","-0.14%"
"2018-6-19","4.7382","4.7045","4.7780","4.6865","","0.74%"
"2018-6-18","4.7032","4.7285","4.7478","4.6750","","-0.55%"
"2018-6-15","4.7291","4.7267","4.7620","4.7097","","0.09%"
"2018-6-14","4.7249","4.6334","4.7343","4.5930","","1.79%"
"2018-6-13","4.6420","4.5950","4.6996","4.5810","","1.04%"
"2018-6-12","4.5943","4.5240","4.5997","4.5184","","1.62%"
"2018-6-11","4.5210","4.4754","4.5413","4.4605","","1.07%"
"2018-6-8","4.4730","4.4831","4.5415","4.4606","","-0.23%"
"2018-6-7","4.4834","4.5554","4.5896","4.4540","","-1.56%"
"2018-6-6","4.5544","4.5985","4.6305","4.5370","","-0.94%"
"2018-6-5","4.5975","4.5916","4.6355","4.5824","","0.14%"
"2018-6-4","4.5911","4.6495","4.6818","4.5753","","-1.26%"
"2018-6-1","4.6498","4.5245","4.6584","4.5155","","2.79%"
"2018-5-31","4.5235","4.4610","4.5478","4.4513","","1.33%"
"2018-5-30","4.4640","4.5488","4.5670","4.4430","","-1.84%"
"2018-5-29","4.5478","4.5790","4.6373","4.5295","","-0.64%"
"2018-5-28","4.5772","4.7110","4.7179","4.5493","","-2.74%"
"2018-5-25","4.7061","4.7100","4.8043","4.6829","","0.00%"
"2018-5-24","4.7061","4.5761","4.8055","4.5399","","2.88%"
"2018-5-23","4.5742","4.6650","4.9262","4.5398","","-2.01%"
"2018-5-22","4.6681","4.5749","4.6745","4.5393","","2.06%"
"2018-5-21","4.5739","4.4907","4.6008","4.4879","","1.85%"
"2018-5-18","4.4907","4.4590","4.5070","4.4380","","0.70%"
"2018-5-17","4.4596","4.4130","4.4683","4.4109","","1.06%"
"2018-5-16","4.4129","4.4450","4.5027","4.3917","","-0.66%"
"2018-5-15","4.4420","4.3669","4.4762","4.3467","","1.74%"
"2018-5-14","4.3662","4.3137","4.3720","4.3012","","1.24%"
"2018-5-11","4.3126","4.2352","4.3185","4.2273","","1.85%"
"2018-5-10","4.2342","4.2876","4.3097","4.2204","","-1.22%"
"2018-5-9","4.2866","4.3310","4.3758","4.2525","","-1.04%"
"2018-5-8","4.3317","4.2669","4.3388","4.2581","","1.54%"
"2018-5-7","4.2659","4.2280","4.2742","4.2224","","1.02%"
"2018-5-4","4.2230","4.2133","4.2906","4.2125","","0.26%"
"2018-5-3","4.2121","4.1772","4.2463","4.1531","","0.86%"
"2018-5-2","4.1761","4.1028","4.1888","4.0898","","1.86%"
"2018-5-1","4.1000","4.0610","4.1237","4.0521","","0.97%"
"2018-4-30","4.0607","4.0441","4.0746","4.0263","","0.48%"
"2018-4-27","4.0412","4.0664","4.0803","4.0360","","-0.60%"
"2018-4-26","4.0654","4.0813","4.0879","4.0559","","-0.28%"
"2018-4-25","4.0769","4.0858","4.1103","4.0313","","-0.20%"
"2018-4-24","4.0850","4.1086","4.1151","4.0788","","-0.53%"
"2018-4-23","4.1067","4.0765","4.1117","4.0611","","0.76%"
"2018-4-20","4.0756","4.0403","4.0796","4.0240","","0.90%"
"2018-4-19","4.0393","4.0083","4.0506","4.0067","","0.80%"
"2018-4-18","4.0074","4.0954","4.1097","4.0043","","-2.18%"
"2018-4-17","4.0966","4.0967","4.1281","4.0716","","0.09%"
"2018-4-16","4.0928","4.0960","4.1202","4.0855","","-0.08%"
"2018-4-13","4.0959","4.1102","4.1179","4.0670","","-0.32%"
"2018-4-12","4.1092","4.1323","4.1630","4.0832","","-0.58%"
"2018-4-11","4.1330","4.1120","4.1943","4.1060","","0.53%"
"2018-4-10","4.1111","4.0733","4.1402","4.0545","","0.94%"
"2018-4-9","4.0727","4.0425","4.0776","4.0333","","0.74%"
"2018-4-6","4.0428","4.0525","4.0675","4.0270","","-0.19%"
"2018-4-5","4.0503","3.9991","4.0545","3.9954","","1.34%"
"2018-4-4","3.9969","3.9887","4.0291","3.9838","","0.23%"
"2018-4-3","3.9877","3.9744","3.9961","3.9680","","0.38%"
"2018-4-2","3.9725","3.9542","3.9821","3.9506","","0.46%"
"2018-3-30","3.9542","3.9426","3.9617","3.9388","","0.33%"
"2018-3-29","3.9412","4.0100","4.0173","3.9334","","-1.66%"
"2018-3-28","4.0076","3.9820","4.0166","3.9769","","0.69%"
"2018-3-27","3.9803","3.9657","3.9985","3.9594","","0.39%"
"2018-3-26","3.9647","3.9803","3.9973","3.9540","","-0.42%"
"2018-3-23","3.9814","3.9336","4.0366","3.9330","","1.25%"
"2018-3-22","3.9324","3.9088","3.9455","3.8972","","0.68%"
"2018-3-21","3.9059","3.9339","3.9402","3.9056","","-0.69%"
"2018-3-20","3.9329","3.9356","3.9548","3.9195","","-0.02%"
"2018-3-19","3.9338","3.9120","3.9546","3.9120","","0.39%"
"2018-3-16","3.9186","3.8955","3.9268","3.8893","","0.62%"
"2018-3-15","3.8946","3.8796","3.9076","3.8739","","0.41%"
"2018-3-14","3.8786","3.8736","3.8960","3.8537","","0.16%"
"2018-3-13","3.8723","3.8439","3.8767","3.8344","","0.80%"
"2018-3-12","3.8415","3.8105","3.8526","3.8043","","0.82%"
"2018-3-9","3.8101","3.8238","3.8298","3.8020","","-0.33%"
"2018-3-8","3.8226","3.8012","3.8295","3.7991","","0.55%"
"2018-3-7","3.8017","3.7942","3.8112","3.7893","","0.22%"
"2018-3-6","3.7932","3.8083","3.8146","3.7844","","-0.37%"
"2018-3-5","3.8074","3.8074","3.8308","3.8053","","0.03%"
"2018-3-2","3.8061","3.8057","3.8266","3.8010","","0.04%"
"2018-3-1","3.8046","3.8000","3.8223","3.7954","","0.18%"
"2018-2-28","3.7978","3.8156","3.8180","3.7943","","-0.44%"
"2018-2-27","3.8145","3.7857","3.8170","3.7795","","0.79%"
"2018-2-26","3.7845","3.7870","3.7976","3.7738","","-0.09%"
"2018-2-23","3.7880","3.7843","3.7965","3.7758","","0.16%"
"2018-2-22","3.7820","3.7869","3.8118","3.7784","","-0.12%"
"2018-2-21","3.7865","3.7968","3.8100","3.7733","","-0.27%"
"2018-2-20","3.7968","3.7573","3.8138","3.7567","","1.08%"
"2018-2-19","3.7561","3.7463","3.7650","3.7427","","0.26%"
"2018-2-16","3.7464","3.7644","3.7736","3.7358","","-0.44%"
"2018-2-15","3.7630","3.7822","3.7876","3.7624","","-0.45%"
"2018-2-14","3.7800","3.8124","3.8255","3.7773","","-0.78%"
"2018-2-13","3.8096","3.8002","3.8142","3.7889","","0.33%"
"2018-2-12","3.7972","3.8194","3.8275","3.7941","","-0.64%"
"2018-2-9","3.8216","3.8218","3.8459","3.8055","","0.03%"
"2018-2-8","3.8206","3.8047","3.8368","3.7898","","0.44%"
"2018-2-7","3.8037","3.7697","3.8084","3.7620","","0.95%"
"2018-2-6","3.7680","3.7900","3.7966","3.7608","","-0.55%"
"2018-2-5","3.7890","3.7688","3.7926","3.7540","","0.49%"
"2018-2-2","3.7705","3.7317","3.7768","3.7283","","1.07%"
"2018-2-1","3.7305","3.7555","3.7736","3.7272","","-0.63%"
"2018-1-31","3.7543","3.7809","3.7853","3.7445","","-0.68%"
"2018-1-30","3.7800","3.7934","3.8020","3.7602","","-0.33%"
"2018-1-29","3.7924","3.7539","3.7983","3.7415","","1.08%"
"2018-1-26","3.7520","3.7522","3.7654","3.7255","","0.01%"
"2018-1-25","3.7515","3.7384","3.7622","3.7143","","0.38%"
"2018-1-24","3.7374","3.7670","3.7770","3.7311","","-0.73%"
"2018-1-23","3.7650","3.7747","3.8048","3.7639","","-0.24%"
"2018-1-22","3.7740","3.8318","3.8491","3.7710","","-0.81%"
"2018-1-19","3.8050","3.7703","3.8175","3.7595","","0.95%"
"2018-1-18","3.7691","3.8182","3.8236","3.7563","","-1.23%"
"2018-1-17","3.8161","3.7965","3.8339","3.7909","","0.54%"
"2018-1-16","3.7955","3.8007","3.8355","3.7830","","-0.11%"
"2018-1-15","3.7997","3.7484","3.8057","3.7444","","1.45%"
"2018-1-12","3.7455","3.7749","3.7838","3.7431","","-0.73%"
"2018-1-11","3.7731","3.8018","3.8077","3.7676","","-0.62%"
"2018-1-10","3.7966","3.7680","3.8082","3.7645","","0.82%"
"2018-1-9","3.7658","3.7455","3.7805","3.7395","","0.62%"
"2018-1-8","3.7427","3.7313","3.7588","3.7295","","0.23%"
"2018-1-5","3.7340","3.7479","3.7611","3.7279","","-0.29%"
"2018-1-4","3.7450","3.7814","3.7872","3.7426","","-0.93%"
"2018-1-3","3.7802","3.7666","3.7892","3.7537","","0.39%"
"2018-1-2","3.7657","3.7920","3.7978","3.7508","","-0.51%"
"2018-1-1","3.7850","3.7858","3.7959","3.7858","","-0.11%"
"2017-12-29","3.7890","3.7748","3.7988","3.7609","","0.40%"
"2017-12-28","3.7739","3.8160","3.8268","3.7642","","-1.07%"
"2017-12-27","3.8146","3.8120","3.8300","3.8040","","0.15%"
"2017-12-26","3.8090","3.8071","3.8190","3.7947","","0.07%"
"2017-12-25","3.8064","3.8097","3.8215","3.7925","","-0.17%"
"2017-12-22","3.8130","3.8180","3.8275","3.8065","","-0.06%"
"2017-12-21","3.8152","3.8200","3.8345","3.8131","","-0.11%"
"2017-12-20","3.8193","3.8336","3.8477","3.8145","","-0.35%"
"2017-12-19","3.8326","3.8302","3.8467","3.8214","","0.13%"
"2017-12-18","3.8276","3.8614","3.8696","3.8197","","-0.81%"
"2017-12-15","3.8590","3.8871","3.8896","3.8475","","-0.69%"
"2017-12-14","3.8859","3.8119","3.8976","3.8091","","1.97%"
"2017-12-13","3.8109","3.8479","3.8668","3.8097","","-0.89%"
"2017-12-12","3.8450","3.8367","3.8595","3.8208","","0.24%"
"2017-12-11","3.8357","3.8387","3.8410","3.8150","","-0.01%"
"2017-12-8","3.8360","3.8591","3.8750","3.8233","","-0.68%"
"2017-12-7","3.8621","3.8515","3.8750","3.8473","","0.32%"
"2017-12-6","3.8496","3.8443","3.8665","3.8396","","0.16%"
"2017-12-5","3.8434","3.8742","3.8814","3.8383","","-0.75%"
"2017-12-4","3.8725","3.9165","3.9480","3.8623","","-1.02%"
"2017-12-1","3.9123","3.9190","3.9489","3.9070","","-0.12%"
"2017-11-30","3.9170","3.9613","3.9623","3.9028","","-1.09%"
"2017-11-29","3.9603","3.9641","3.9746","3.9418","","-0.08%"
"2017-11-28","3.9635","3.9059","3.9743","3.9026","","1.49%"
"2017-11-27","3.9052","3.9523","3.9567","3.8880","","-0.95%"
"2017-11-24","3.9427","3.9200","3.9586","3.9107","","0.60%"
"2017-11-23","3.9191","3.9184","3.9488","3.8980","","0.04%"
"2017-11-22","3.9174","3.9557","3.9835","3.9125","","-0.97%"
"2017-11-21","3.9556","3.9289","3.9784","3.9193","","0.72%"
"2017-11-20","3.9275","3.8771","3.9310","3.8536","","1.37%"
"2017-11-17","3.8745","3.8630","3.9052","3.8506","","0.33%"
"2017-11-16","3.8619","3.8808","3.8911","3.8495","","-0.47%"
"2017-11-15","3.8801","3.8860","3.9028","3.8705","","-0.12%"
"2017-11-14","3.8848","3.8694","3.9111","3.8593","","0.39%"
"2017-11-13","3.8696","3.8602","3.8906","3.8477","","0.23%"
"2017-11-10","3.8608","3.8609","3.8810","3.8453","","-0.02%"
"2017-11-9","3.8615","3.8670","3.8819","3.8363","","-0.10%"
"2017-11-8","3.8655","3.8848","3.9025","3.8555","","-0.45%"
"2017-11-7","3.8828","3.8272","3.8965","3.8245","","1.46%"
"2017-11-6","3.8270","3.8840","3.8909","3.8212","","-1.50%"
"2017-11-3","3.8854","3.7973","3.8904","3.7957","","2.34%"
"2017-11-2","3.7965","3.8128","3.8280","3.7912","","-0.41%"
"2017-11-1","3.8120","3.7917","3.8355","3.7846","","0.55%"
"2017-10-31","3.7910","3.7798","3.8161","3.7640","","0.32%"
"2017-10-30","3.7788","3.7925","3.7951","3.7632","","-0.23%"
"2017-10-27","3.7875","3.8203","3.8437","3.7845","","-0.83%"
"2017-10-26","3.8193","3.7667","3.8359","3.7504","","1.42%"
"2017-10-25","3.7658","3.7421","3.8091","3.7184","","0.68%"
"2017-10-24","3.7404","3.7163","3.7596","3.7026","","0.68%"
"2017-10-23","3.7153","3.6709","3.7237","3.6707","","1.22%"
"2017-10-20","3.6704","3.6459","3.6845","3.6449","","0.77%"
"2017-10-19","3.6423","3.6768","3.6802","3.6408","","-0.91%"
"2017-10-18","3.6758","3.6662","3.6890","3.6615","","0.31%"
"2017-10-17","3.6643","3.6467","3.6917","3.6444","","0.53%"
"2017-10-16","3.6449","3.6318","3.6526","3.6284","","0.30%"
"2017-10-13","3.6339","3.6543","3.6642","3.6223","","-0.47%"
"2017-10-12","3.6509","3.6484","3.6715","3.6273","","0.10%"
"2017-10-11","3.6474","3.7110","3.7144","3.6433","","-1.70%"
"2017-10-10","3.7104","3.7011","3.7140","3.6602","","0.28%"
"2017-10-9","3.7001","3.6157","3.7706","3.6157","","2.39%"
"2017-10-6","3.6139","3.5836","3.6395","3.5797","","0.87%"
"2017-10-5","3.5826","3.5723","3.5896","3.5637","","0.32%"
