"series","date","return"
"USD/TRY",2022-08-26,0.00121183425922933
"USD/TRY",2022-08-29,-0.00186671493201152
"USD/TRY",2022-08-30,0.000671395813037545
"USD/TRY",2022-08-31,-0.00119939054535667
"USD/TRY",2022-09-01,-0.00068707558610237
"USD/TRY",2022-09-02,0.00118756370995676
"USD/TRY",2022-09-05,-0.00181925658541759
"USD/TRY",2022-09-06,-0.000208645616179393
"USD/TRY",2022-09-07,-0.000153711023578751
"USD/TRY",2022-09-08,-0.00058717813213871
"USD/TRY",2022-09-09,-0.000290717608289359
"USD/TRY",2022-09-12,0.000998666698453388
"USD/TRY",2022-09-13,-0.00152503444426433
"USD/TRY",2022-09-14,0.000542821203093791
"USD/TRY",2022-09-15,-0.00168233506082549
"USD/TRY",2022-09-16,0.000520289950150854
"USD/TRY",2022-09-19,-0.00142330855623163
"USD/TRY",2022-09-20,-0.00115904643146703
"USD/TRY",2022-09-21,-0.00117407759667643
"USD/TRY",2022-09-22,9.82420138218032e-05
"USD/TRY",2022-09-23,-0.00500350853164688
"USD/TRY",2022-09-26,-0.0010638934070486
"USD/TRY",2022-09-27,-2.71253380512704e-05
"USD/TRY",2022-09-28,-0.00383353836817513
"USD/TRY",2022-09-29,0.00042702587939214
"USD/TRY",2022-09-30,-0.000210833034532953
"USD/TRY",2022-10-03,-0.00231084146155025
"USD/TRY",2022-10-04,-0.0012934660220596
"USD/TRY",2022-10-05,0.00967676162390729
"USD/TRY",2022-10-06,-0.00995140774948844
"USD/TRY",2022-10-07,0.000533205520268698
"USD/TRY",2022-10-10,-0.000630121440399645
"USD/TRY",2022-10-11,-0.000742710172672467
"USD/TRY",2022-10-12,0.00163684663652175
"USD/TRY",2022-10-13,0.0019040484299544
"USD/TRY",2022-10-14,-0.00197948840671147
"USD/TRY",2022-10-17,-0.0001347000904528
"USD/TRY",2022-10-18,-0.000990834859363687
"USD/TRY",2022-10-19,-0.00050042914187598
"USD/TRY",2022-10-20,0.000102217858624964
"USD/TRY",2022-10-21,-8.60788913570332e-05
"USD/TRY",2022-10-24,-0.000817380127246636
"USD/TRY",2022-10-25,0.000758205187278094
"USD/TRY",2022-10-26,-8.6066389514361e-05
"USD/TRY",2022-10-27,-0.000338814421676936
"USD/TRY",2022-10-28,0.000866087356814482
"USD/TRY",2022-10-31,-0.00057568202422198
"USD/TRY",2022-11-01,0.00141558839173905
"USD/TRY",2022-11-02,-0.00302251518167607
"USD/TRY",2022-11-03,0.000402832725132196
"USD/TRY",2022-11-04,0.00261968245654387
"USD/TRY",2022-11-07,0.00662547548042181
"USD/TRY",2022-11-08,-0.00461437330666659
"USD/TRY",2022-11-09,-0.00308777771933633
"USD/TRY",2022-11-10,0.00571422417919099
"USD/TRY",2022-11-11,-0.00489605650607583
"USD/TRY",2022-11-14,-0.000758980633983608
"USD/TRY",2022-11-15,-0.000935821036064155
"USD/TRY",2022-11-16,0.000537721150774662
"USD/TRY",2022-11-17,0.00172804125699555
"USD/TRY",2022-11-18,-0.00156128897250651
"USD/TRY",2022-11-21,-0.00123115978422783
"USD/TRY",2022-11-22,0.000198818374696597
"USD/TRY",2022-11-23,0.000102111285266826
"USD/TRY",2022-11-24,0.000408549440164219
"USD/TRY",2022-11-25,0.000726124651025284
"USD/TRY",2022-11-28,-0.0016934714020107
"USD/TRY",2022-11-29,-0.00111665872987299
"USD/TRY",2022-11-30,0.00257340935906836
"USD/TRY",2022-12-01,-0.00224605691294189
"USD/TRY",2022-12-02,5.36745604180489e-05
"USD/TRY",2022-12-05,0.000408020836197842
"USD/TRY",2022-12-06,-6.98048417993036e-05
"USD/TRY",2022-12-07,-0.000617292253797252
"USD/TRY",2022-12-08,0.000166363009836967
"USD/TRY",2022-12-09,-0.000960230958347186
"USD/TRY",2022-12-12,0.000954863977622455
"USD/TRY",2022-12-13,0.00309077716988915
"USD/TRY",2022-12-14,-0.00259152469613744
"USD/TRY",2022-12-15,-0.000730005400105593
"USD/TRY",2022-12-16,0.000134152198553394
"USD/TRY",2022-12-19,-0.000445316007348318
"USD/TRY",2022-12-20,-0.00028425470485427
"USD/TRY",2022-12-21,-0.00144683703848658
"USD/TRY",2022-12-22,0.00174181991821021
"USD/TRY",2022-12-23,-0.00114190453113583
"USD/TRY",2022-12-26,0.000101807075679972
"USD/TRY",2022-12-27,-0.000273248199467613
"USD/TRY",2022-12-28,-0.00261084182054816
"USD/TRY",2022-12-29,0.00115477775343997
"USD/TRY",2022-12-30,0.00031030645686414
"USD/TRY",2023-01-02,-0.00126736968271901
"USD/TRY",2023-01-03,6.41320264871403e-05
"USD/TRY",2023-01-04,-0.00149000681780942
"USD/TRY",2023-01-05,-0.00122132371455885
"USD/TRY",2023-01-06,0.000490483562640254
"USD/TRY",2023-01-09,-0.000682346445222137
"USD/TRY",2023-01-10,-0.000458190156928051
"USD/TRY",2023-01-11,-8.52215227471476e-05
"USD/TRY",2023-01-12,0.000239704046553157
"USD/TRY",2023-01-13,-0.000516623848088038
"USD/TRY",2023-01-16,-0.000798377738928657
"USD/TRY",2023-01-17,0.00465552423495197
"USD/TRY",2023-01-18,-0.00269569999178509
"USD/TRY",2023-01-19,5.33097349033618e-05
